"PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1456471_x_at","Gm6756","627427","3-phosphoglycerate dehydrogenase pseudogene",-1.85894961933559,8.51869878360948,-3.87331089329295,0.00129612757306436,0.0183060765680853,-1.02625868803708
"1456541_x_at","Atad3a","108888","ATPase family, AAA domain containing 3A",-2.19485018859529,4.69217367151775,-5.33924554651356,6.13931231398027e-05,0.00367664019894894,1.93091375325355
"1456542_s_at","Qrsl1","76563","glutaminyl-tRNA synthase (glutamine-hydrolyzing)-like 1",1.57136158688015,5.48502542905764,3.15099536958133,0.00604154368922763,0.0432856135251629,-2.50052295572361
"1456566_x_at","Rbm14","56275","RNA binding motif protein 14",-1.03770850150635,5.02506614160652,-4.34085358143628,0.000480694364393219,0.0108468937757021,-0.0668155897528182
"1456567_x_at","Grn","14824","granulin",-1.06760549435797,4.5768288975852,-4.00918476952619,0.000970463810785723,0.0154631790019984,-0.746871406490365
"1460198_a_at","Psmb3","26446","proteasome (prosome, macropain) subunit, beta type 3",-1.52302001205704,8.5588798635998,-3.31194729757384,0.00429289945994194,0.035884319368423,-2.17551448047855
"1460287_at","Timp2","21858","tissue inhibitor of metalloproteinase 2",-1.53040476826955,5.85786279255078,-8.39592708936489,2.47491845279557e-07,0.000233322937137303,7.20928082989561
"1460288_a_at","Ppp4c","56420","protein phosphatase 4, catalytic subunit",-1.03621626814125,2.95689014712937,-4.37941241654914,0.000443196985497151,0.0103820386894335,0.0119225578510234
"1460349_at","Prr14","233895","proline rich 14",-1.09272708319352,3.37737767136218,-4.80831732129066,0.000181097000350903,0.00629628658464807,0.880531394097643
"1460404_at","Ercc6l2","76251","excision repair cross-complementing rodent repair deficiency, complementation group 6 like 2",1.01964031486693,4.10672839167832,4.99443141660699,0.000123499211243266,0.00507668787485339,1.2522985150796
"1460432_a_at","Eif3e","16341","eukaryotic translation initiation factor 3, subunit E",1.52294488606994,4.25877487101323,3.40247200531069,0.00354019938980196,0.0323246777214121,-1.99148203315312
"1460450_at","Ammecr1l","225339","AMME chromosomal region gene 1-like",1.03872642170432,3.71571915637641,5.4694770787655,4.73246086129541e-05,0.00322520058577319,2.18343998201759
"1460547_a_at","Hnrnpk","15387","heterogeneous nuclear ribonucleoprotein K",1.15090323492097,8.07724551801446,3.39526905970869,0.00359496424243082,0.0326141383116438,-2.00615266426287
"1460548_a_at","Eral1","57837","Era (G-protein)-like 1 (E. coli)",-1.16565257649778,4.39316369611757,-5.52906152581129,4.20415371818701e-05,0.00304881993678524,2.29824479641251
"1460644_at","Bckdk","12041","branched chain ketoacid dehydrogenase kinase",-1.16637876327325,3.81409267335438,-4.49863624779862,0.000345024880835087,0.00881660536678972,0.254790923301173
"1460647_a_at","Nr2f6","13864","nuclear receptor subfamily 2, group F, member 6",-1.23617325249944,5.56988906920491,-4.84453933541142,0.000168047313042684,0.00621280801454863,0.953160677594838
"1460701_a_at","Mrpl52","68836","mitochondrial ribosomal protein L52",-1.27927325436013,7.39107914664114,-3.76152868192125,0.00164516437491741,0.020744892956988,-1.2560900503645
