"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0051099","positive regulation of binding","54/3241","205/23210",2.00318185440977e-06,3.88717126826119e-05,2.25641241839565e-05,"Crbn/Calm1/App/Eif3e/Kat2b/Ctnnb1/Ran/Jak2/Bdnf/Sppl3/Nmd3/Dact1/Fmr1/Nipbl/Irf4/Ercc2/Parp9/Mapre1/Cdk5/Arf6/Neurod1/Plaur/Hip1r/Csf3/Ebf2/Nvl/Hipk3/Stk3/Rapgef3/Pinx1/Tmem173/Edf1/Psen1/Agrn/Pkd1/Klf4/Smarca4/Hipk2/Cdk9/Gsk3b/Anxa2/Rfng/Eno1/Kdm1a/Lrp1/Park7/Eif3c/Eif3d/Brd4/Add1/Traf2/Arhgef7/Apoe/Lgals3",54
"BP","GO:0034332","adherens junction organization","38/3241","126/23210",2.04914370298956e-06,3.96401121923042e-05,2.30101622091178e-05,"Cdc42/Ctnnb1/Limch1/Nrp1/Lims1/Cdh10/Coro2b/Pten/Iqsec1/Src/Dusp22/Rdx/Gpm6b/Ptprk/Mapre2/Tsc1/Pip5k1a/Arf6/Pdpk1/Peak1/Slk/Clasp1/Cttn/Itgb1bp1/Mmp14/Wnt4/Arhgap6/Iqgap1/Tbcd/Itgav/Enpp2/Plekha7/Lrp1/Map4k4/Coro1c/Cfl1/Add1/Sdc4",38
"BP","GO:0090130","tissue migration","69/3241","284/23210",2.06518292457366e-06,3.97513790913771e-05,2.30747500534647e-05,"Strap/Pfn2/Pdcd10/Hif1a/Rtn4/Nus1/Fbxw7/Adam9/Nrp1/Prkce/Hmgb1/Itgb1/Sema3a/Pten/Iqsec1/Src/Nfe2l2/Gata2/Synj2bp/Grhl2/Tgfbr3/Mapre2/Kit/Adam17/Ceacam1/Pik3c2a/Apoh/Arf6/Pdpk1/Fgf10/Emp2/Ccr6/Clasp1/Fap/Rhob/Rhoa/Itgb1bp1/Plekhg5/Sema4a/Prkx/Klf4/Hspb1/Notch1/Itgav/Gpi1/Tgfbr1/Enpp2/Anxa1/Map3k3/Sparc/Mia3/Calr/Bcar1/Hyal1/Map4k4/Coro1c/Ptpn11/Grn/Hbegf/Gpx1/Card10/Hdac5/Myh9/Agt/Rhoj/Apoe/Scarb1/Ctsh/Map2k5",69
"BP","GO:0001892","embryonic placenta development","35/3241","112/23210",2.07404048879396e-06,3.97513790913771e-05,2.30747500534647e-05,"Ggnbp2/Slc8a1/Hif1a/Zfp36l1/Nsdhl/Ncoa3/Lif/Map2k1/Egln1/Gata2/Fgfr2/Grhl2/Plk4/Hey1/Wnt7b/Senp2/Nodal/Mdfi/Mapk1/Bmp7/Fbxw8/Il10/Rbpj/Stk3/Itga4/Llgl2/Pkd1/Itgav/Egfr/Vcam1/Gab1/Spint2/Cdkn1c/Bptf/Socs3",35
"BP","GO:0030516","regulation of axon extension","35/3241","112/23210",2.07404048879396e-06,3.97513790913771e-05,2.30747500534647e-05,"Eif4g2/Eif2b2/Rtn4/Map1b/Nrp1/Golga4/Pafah1b1/Bdnf/Sema3a/Pak1/Cdk5/Rufy3/Cdk5r1/Rab21/Mapt/Dnm2/Sema5b/Fxn/Cttn/Ntn1/Olfm1/Sema4a/Ptprs/Mgll/Gsk3b/Trpv2/Sema4d/Mag/Lrp1/Sema4b/Sema7a/Atp5g1/Sema3b/Anapc2/Apoe",35
"BP","GO:0018212","peptidyl-tyrosine modification","76/3241","322/23210",2.0952522277048e-06,4.00347427189362e-05,2.32392360418663e-05,"Cd24a/Ggnbp2/App/Cntn1/Hsph1/Cnot7/Ptpn2/Fbxw7/Ghr/Nrp1/Socs5/Prkce/Aplp2/Jak2/Lif/Itgb1/Src/Dusp22/Rasa1/Parp9/Fgfr2/Kit/Lrp4/Adam17/Jak1/Rap2b/Wee1/Fes/Fgf10/Cd3e/Ins2/Tnf/Socs4/Tgfa/Cd80/Lrp8/Csf3/Samsn1/Tnk2/Spink1/Tec/Ighm/Tcf3/Trem2/Nf2/Hdac1/Ddr1/Psen1/Zgpat/Agrn/Iqgap1/Tnfrsf1a/Flt1/Il6st/Clk3/Fcgr1/Enpp2/Arrb2/Crlf1/Fyn/Egfr/Prkcz/Sema4d/Ppp2r5b/Stk11/Il6ra/Ptpn1/Arhgef2/Ptpn11/Csf1r/Mif/Hbegf/Erbb3/Agt/Pdgfrb/Socs3",76
"BP","GO:0045807","positive regulation of endocytosis","48/3241","175/23210",2.14184442285753e-06,4.07998437614054e-05,2.36833593836009e-05,"Rap1a/Sgip1/Snap91/Hnrnpk/Ppp3ca/Cd47/Dnm1l/Itgb1/Mff/Fmr1/Wasl/Gata2/Synj2bp/Fpr2/Atad1/Rab21/Fcgr2b/Cd151/Tnf/Il15ra/Dnm2/Hip1r/Gpc3/Rab27a/Tulp1/Pard3/Ighm/Trem2/Ap2m1/Rapgef1/Camk1d/Fcgr1/Arrb2/Dab2/Clu/Anxa2/Lrp1/Calr/Mertk/Dtnbp1/Mfge8/Fcer1g/Add1/Slc11a1/C3/Pycard/Apoe/Il2rg",48
"BP","GO:0030218","erythrocyte differentiation","39/3241","131/23210",2.15936627809888e-06,4.10082089825547e-05,2.38043105432274e-05,"Hif1a/Bcl6/Smap1/Ptpn2/Hbb-b2/Hbb-b1/Hba-a1/Hba-a2/Zfp36l1/Jak2/Ercc2/Gata2/Rcor1/Tgfbr3/Trim10/Kit/Ikzf1/Acvr1b/Bpgm/Foxo3/Stat3/Ahsp/Acvr2a/Zfp36/Setd1a/Tcf3/G6pdx/Rbfox2/Rps19/Fech/Rps6/Smarca4/Mb/Kdm1a/Jmjd6/Ankrd54/Add1/Zfpm1/Klf13",39
"BP","GO:0072659","protein localization to plasma membrane","68/3241","279/23210",2.16764003236817e-06,4.10402120414022e-05,2.38228875737791e-05,"Atp1b1/Rap1a/Sptbn1/Cltc/Kif5b/Lypla1/Epb41l3/Ehd3/Vps35/Pgrmc1/Slmap/Rilpl1/Rap2a/Golga4/Vamp7/Vamp4/Grasp/Nsf/Blzf1/Itgb1/Rilpl2/Stx7/Rdx/Dennd4c/Cdk5/Pip5k1a/Ptch1/Pdzk1/Arf6/Lyplal1/Pdpk1/Golph3/Ar/Kcnj11/Rab3d/Flot2/Ins2/Ehd2/Tnf/Pls1/Emp2/Ttc7b/Stac/Rab3a/Itgb1bp1/Mmp14/Trem2/Ppp2r5a/Ap2m1/Tnfrsf1a/Pgap2/Nsg1/Cln3/Dab2/Anxa2/Egfr/Prkcz/Slc9a3r1/Lrp1/Scrib/Stxbp1/Rab34/Sys1/Fcer1g/Vamp5/Pacsin1/Ramp1/Lgals3",68
"BP","GO:1902882","regulation of response to oxidative stress","31/3241","94/23210",2.20252616481078e-06,4.15743499412313e-05,2.41329421885965e-05,"Hif1a/Hsph1/Fbxw7/Ctnnb1/Rnf146/Sod2/Fut8/Sesn1/Nfe2l2/Tsc1/Lancl1/Foxo3/Tnf/Stk26/Foxp1/Ralbp1/Il10/Sesn2/Dhfr/Abcd1/Atf4/Hspb1/Pawr/Gfer/Fyn/Endog/Gpr37l1/Park7/Mcl1/Gpx1/Macroh2a1",31
"BP","GO:0034976","response to endoplasmic reticulum stress","60/3241","237/23210",2.29688522279105e-06,4.32244654162099e-05,2.50907958031079e-05,"Usp14/Atg10/Tmem33/Bcl2l11/Pmp22/Jkamp/Ufm1/Psmc6/Ptpn2/Xbp1/March6/Selenos/Creb3/Edem3/Ikbkg/Ero1l/Grina/Ube2g2/Nfe2l2/Ccdc47/Herpud2/Serp1/Sel1l/Dnajc10/Erlin1/Ube4a/Fcgr2b/Erlec1/Crebrf/Fbxo6/Ins2/Rasgrf1/Pdia4/Nck1/Creb3l1/Selenok/Sesn2/Sdf2/Atf4/Tmub2/H13/Sec61b/Rnf121/Ubxn4/Ccnd1/Ubac2/Gsk3b/Clu/Cdk5rap3/Os9/Dnajb2/Ddit3/Park7/Nupr1/Calr/Get4/Ptpn1/Tmem259/Dnajc3/Trim25",60
"BP","GO:0009314","response to radiation","89/3241","395/23210",2.38129727277927e-06,4.46780141931991e-05,2.59345470259886e-05,"App/Npm1/Slc4a10/Hmgn1/Hif1a/Fbxw7/Ube2a/Ccar2/Ube2b/Sod2/Ndrg4/Itgb1/Mtch2/Fmr1/Mapk8/Cul4b/Nipbl/Babam2/Ercc2/Brcc3/Atp1a3/Nts/Ptprk/Cdk5/Map2k7/Ppp1cb/Kit/Atp8a2/Idua/Fancg/B4galt2/Brat1/Cds2/Gnat2/Cacna1e/N4bp1/Blm/Hoxa1/Crebbp/Ercc3/Tlk2/Eya3/Sema5b/Per3/Gnat1/Aen/Creb1/Il1r1/Braf/Gngt1/Rag1/Tulp1/Rhob/Synpo/Rbm4/Htt/Sct/Babam1/Grin1/Msh2/Pde1b/Fech/Apbb1/Cryab/Ccnd1/Anxa1/Usf1/Ppp1ca/Rpl26/Egfr/Rbp4/Ric8a/Kdm1a/Pnp/Zmpste24/Stk11/Hyal1/Sdf4/Atp1a2/Xpc/Ogg1/Crip1/Ercc1/Gpx1/Ccnd2/Cdkn1a/Nr2f6/Bcl3/Pold1",89
"BP","GO:0044270","cellular nitrogen compound catabolic process","101/3241","463/23210",2.42164467027124e-06,4.52985725258846e-05,2.62947666900007e-05,"Hnrnpr/Tnrc6a/App/Npm1/Eif3e/Ppargc1a/Syncrip/Hif1a/Tbrg4/Cnot7/Hprt/Apex1/Zfp36l1/Cnot9/Acat1/Samhd1/Parn/Tob1/Tdo2/Csde1/Cpeb3/Qk/Mtch2/Ssb/Etf1/Rnps1/Fmr1/Foxk2/Nudt4/Exosc8/Samd4b/Pgk1/Polr2g/Supv3l1/Smpdl3a/Tardbp/Smg5/Pfkfb2/Eri1/Enpp3/Nudt11/Nudt10/Gigyf2/Ncbp2/Exosc2/Bpgm/Stat3/Acadl/Ins2/Tet1/Cnot6/Dis3/Pde2a/Zfp36/Mlh1/Exosc4/Nt5c/Mus81/Por/Abcd1/Exosc10/Pdxp/Eif6/Pan2/Ldha/Pm20d1/Psen1/Gtpbp1/Cbfa2t3/Gpi1/Csdc2/Aldoa/Nudt9/Enpp1/Trir/Gapdh/Zbtb20/Edc4/Pfkm/Acot7/Endog/Eno1b/Pnp/Eri3/Pcbp4/Rnaseh2c/Nupr1/Cnp/Cubn/Pkm/Mif/Adpgk/Slfn8/Aldoc/Entpd2/Slc11a1/Rexo4/Helz2/Pcid2/Ybx1/Vim",101
"BP","GO:0010631","epithelial cell migration","68/3241","280/23210",2.47755032901897e-06,4.62055718546682e-05,2.68212586832025e-05,"Strap/Pfn2/Pdcd10/Hif1a/Rtn4/Nus1/Fbxw7/Adam9/Nrp1/Prkce/Hmgb1/Itgb1/Sema3a/Pten/Iqsec1/Src/Nfe2l2/Gata2/Synj2bp/Tgfbr3/Mapre2/Kit/Adam17/Ceacam1/Pik3c2a/Apoh/Arf6/Pdpk1/Fgf10/Emp2/Ccr6/Clasp1/Fap/Rhob/Rhoa/Itgb1bp1/Plekhg5/Sema4a/Prkx/Klf4/Hspb1/Notch1/Itgav/Gpi1/Tgfbr1/Enpp2/Anxa1/Map3k3/Sparc/Mia3/Calr/Bcar1/Hyal1/Map4k4/Coro1c/Ptpn11/Grn/Hbegf/Gpx1/Card10/Hdac5/Myh9/Agt/Rhoj/Apoe/Scarb1/Ctsh/Map2k5",68
"BP","GO:0072330","monocarboxylic acid biosynthetic process","65/3241","264/23210",2.49190502070142e-06,4.62287092384263e-05,2.68346893957794e-05,"App/Ppargc1a/Hif1a/Abcd3/Abhd3/Srr/Slc27a2/Degs1/Qk/Mtch2/Foxk2/Ndufab1/Pgk1/Hoga1/Star/Hacd3/Pfkfb2/Erlin1/Pnpla8/Bpgm/Stard4/Stat3/Decr2/Acadl/Ins2/Pla2g4a/Acsm2/Abhd2/Sds/Elovl7/Edn1/Nr1h2/Abcd1/Sphk1/Hacd4/Htt/Fabp5/Eif6/Ldha/Psen1/Cbfa2t3/Mecr/Gpi1/Mgll/Aldoa/Ptgis/Anxa1/Gapdh/Zbtb20/Pfkm/Acot7/Eno1b/Hacd2/Park7/Nupr1/Thnsl2/Cyp27a1/Aldh1a2/Pkm/Mif/Adpgk/Aldoc/Agt/Srebf1/Ptgds",65
"BP","GO:0046700","heterocycle catabolic process","102/3241","469/23210",2.49363401896151e-06,4.62287092384263e-05,2.68346893957794e-05,"Hnrnpr/Tnrc6a/App/Npm1/Eif3e/Ppargc1a/Syncrip/Hif1a/Tbrg4/Cnot7/Hprt/Apex1/Zfp36l1/Cnot9/Acat1/Samhd1/Parn/Tob1/Tdo2/Csde1/Cpeb3/Qk/Mtch2/Ssb/Etf1/Rnps1/Fmr1/Foxk2/Nfe2l2/Nudt4/Exosc8/Samd4b/Pgk1/Polr2g/Supv3l1/Smpdl3a/Tardbp/Ugt1a7c/Smg5/Pfkfb2/Eri1/Enpp3/Nudt11/Nudt10/Gigyf2/Ncbp2/Exosc2/Bpgm/Stat3/Ins2/Tet1/Cnot6/Dis3/Pde2a/Zfp36/Mlh1/Exosc4/Nt5c/Mus81/Abcd1/Exosc10/Pdxp/Eif6/Pan2/Ldha/Psen1/Prodh2/Gtpbp1/Cbfa2t3/Gpi1/Csdc2/Aldoa/Nudt9/Enpp1/Trir/Gapdh/Zbtb20/Edc4/Pfkm/Acot7/Endog/Eno1b/Pnp/Eri3/Pcbp4/Rnaseh2c/Nupr1/Cnp/Cubn/Pkm/Mif/Adpgk/Slfn8/Aldoc/Entpd2/Slc11a1/Rexo4/Helz2/Pcid2/Prodh/Ybx1/Vim",102
"BP","GO:0000082","G1/S transition of mitotic cell cycle","47/3241","171/23210",2.55535099998606e-06,4.70925484583231e-05,2.73361279506451e-05,"Rpl17/Sept7/Ppp3ca/Apex1/Ecd/Itgb1/Pten/Dact1/Cul4b/Casp2/Gjc2/Rdx/Rps27l/Adam17/Eif4e/Acvr1b/Gigyf2/Fgf10/Senp2/Crebbp/Crlf3/Rbbp8/Adamts1/Pole/Cdk4/Tcf3/Pkd1/Lsm10/Klf4/Rps6/Ccnd1/Anxa1/Aif1/Eif4ebp1/Rpl26/Egfr/Ccne1/Hyal1/Pdpn/Ctdsp2/Taf10/Brd4/Ccnd2/Cdkn1a/Tcf19/Dgkz/Id4",47
"BP","GO:0030705","cytoskeleton-dependent intracellular transport","47/3241","171/23210",2.55535099998606e-06,4.70925484583231e-05,2.73361279506451e-05,"App/Kif5b/Cdc42/Hif1a/Map1b/Wasf1/Rab1a/Nefl/Pcm1/Arl8b/Actr10/Vamp7/Pafah1b1/Dync1i1/Klc1/Fmr1/Ap3m1/Wasl/Map2k1/Ap3b1/Rab21/Flot2/Hap1/Mapt/Ap3s1/Bsn/Dst/Nme7/Bloc1s3/Ift80/Ap3m2/Kif5a/Nde1/Htt/Actr1a/Kif1c/Kif1b/Hspb1/Cln3/Prkcz/Mapk8ip3/Cep131/Dtnbp1/Ift27/Ift140/Bloc1s1/Myo1c",47
"BP","GO:0061180","mammary gland epithelium development","27/3241","77/23210",2.60645912501486e-06,4.78927253383998e-05,2.78006119994598e-05,"Hif1a/Rtn4/Ncoa3/Jak2/Src/Fgfr2/Ptch1/Kdm5b/Fgf10/Ar/Vdr/Etv4/Pthlh/Mapk1/Csf1/Btrc/Wnt4/Ntn1/Ddr1/Phb2/Nr3c1/Etv5/Ccnd1/Slc12a2/Scrib/Gpx1/Smo",27
"BP","GO:0008593","regulation of Notch signaling pathway","29/3241","86/23210",2.79382775055809e-06,5.11845678183128e-05,2.97114499169259e-05,"Nfkbia/Pdcd10/Bcl6/Adam10/Nrarp/Gata2/Synj2bp/Pofut1/Rita1/Kit/Hey1/Egfl7/Fgf10/Stat3/Slc35c2/Pear1/Bmp7/Rbpj/Jag2/Llgl1/Llgl2/Itgb1bp1/Mmp14/Zmiz1/Il6st/Notch1/Dlk2/Rfng/Gdpd5",29
"BP","GO:0090068","positive regulation of cell cycle process","62/3241","249/23210",2.83636412597425e-06,5.18114725533536e-05,3.00753535197455e-05,"App/Npm1/Rpl17/Rnf112/Vps4b/Cul3/Apex1/Rad51c/Prkce/Ube2b/Ranbp1/Cul4b/Casp2/Nipbl/Rdx/Plk4/Adam17/Lmnb1/Cdk5r1/Fgf10/Dync1li1/Btc/Ins2/Tnf/Nsmce2/Crebbp/Crlf3/Tgfa/Adamts1/Numa1/Fap/Atrx/Edn1/Sphk1/Cdk4/Rhoa/Sox15/Wnt4/Zbtb17/Lsm10/Phb2/Anapc5/Ccnd1/Anxa1/Nup62/Aif1/Tpr/Rpl26/Egfr/Ccne1/Ppp2r5b/Hyal1/Pebp1/Brd4/Ccnd2/Cdkn1a/Mybbp1a/Macroh2a1/Pcid2/Pkp4/Smarcd3/Pdgfrb",62
"BP","GO:0034655","nucleobase-containing compound catabolic process","94/3241","425/23210",2.90384677776494e-06,5.27730814881518e-05,3.06335451177939e-05,"Hnrnpr/Tnrc6a/App/Npm1/Eif3e/Ppargc1a/Syncrip/Hif1a/Tbrg4/Cnot7/Hprt/Apex1/Zfp36l1/Cnot9/Acat1/Samhd1/Parn/Tob1/Csde1/Cpeb3/Qk/Mtch2/Ssb/Etf1/Rnps1/Fmr1/Foxk2/Nudt4/Exosc8/Samd4b/Pgk1/Polr2g/Supv3l1/Smpdl3a/Tardbp/Smg5/Pfkfb2/Eri1/Enpp3/Nudt11/Nudt10/Gigyf2/Ncbp2/Exosc2/Bpgm/Stat3/Ins2/Cnot6/Dis3/Pde2a/Zfp36/Mlh1/Exosc4/Nt5c/Mus81/Abcd1/Exosc10/Eif6/Pan2/Ldha/Psen1/Gtpbp1/Cbfa2t3/Gpi1/Csdc2/Aldoa/Nudt9/Enpp1/Trir/Gapdh/Zbtb20/Edc4/Pfkm/Acot7/Endog/Eno1b/Pnp/Eri3/Pcbp4/Rnaseh2c/Nupr1/Cnp/Pkm/Mif/Adpgk/Slfn8/Aldoc/Entpd2/Slc11a1/Rexo4/Helz2/Pcid2/Ybx1/Vim",94
"BP","GO:0071407","cellular response to organic cyclic compound","104/3241","482/23210",2.90595070644342e-06,5.27730814881518e-05,3.06335451177939e-05,"Nfkbia/App/Igfbp5/Npm1/Rap1a/Klf9/Slc8a1/Dnaja1/Ufm1/Hcn1/Hnrnpk/Riok3/H2afz/Tiparp/Ctnnb1/Zfp36l1/Ncoa3/Cnot9/Cdc5l/Strn3/Dnm1l/Jak2/Trip4/Ywhah/Ranbp1/Bdnf/Src/Kcnmb1/Ryr2/Ube2i/Pak1/Rnf14/Kdm5d/Kcnq1/Ptch1/Top2b/Eif4e/Fes/Ar/Blm/Vdr/Adcy3/Stat3/Crebrf/Gstm3/Tnf/Nodal/Ahr/Dnm2/Mapk1/Foxa1/Nrip1/Pde2a/Abhd2/Bmp7/Daxx/Pak3/Foxp1/Epha5/Hmga2/Zfp36/Btrc/Id3/Tmem38a/Mavs/Rapgef3/Atf4/Cdk4/Pdxp/Rhoa/Tmem173/Ube2l3/Shmt2/Kdm3a/Hdac1/Rbfox2/Ppp5c/Rapgef1/Fkbp4/P2ry6/Phb2/Nr3c1/Trim24/Arrb2/Smarca4/Anxa1/Dab2/Ntrk2/Eif4ebp1/Carm1/Clu/Gsk3a/Egfr/Aplp1/Park7/Calr/Fis1/Atp1a2/Smo/Pqbp1/Phb/Gramd1a/Safb2/Mmp2",104
"BP","GO:0017157","regulation of exocytosis","61/3241","244/23210",2.95405058965038e-06,5.34906427992215e-05,3.1050072752292e-05,"Rab5a/Rap1a/Pfn2/Vps4b/Cadps/Htr1b/Prkce/Dnm1l/Vamp7/Nsf/Fmr1/Gata2/Sdcbp/Cdk5/Vsnl1/Hgs/Rab9/Adora2a/Pdcd6ip/Pdpk1/Fes/Rab21/Rab3d/Hap1/Syt11/Ncam1/Sphk2/Htr1a/Atp2a2/Stxbp2/Rac2/Clasp1/Braf/Napb/Atp13a2/Rab27a/Rab3a/Syt7/Cltrn/Cdk5r2/Il13ra2/Notch1/Syt3/Vamp1/Anxa1/Gsk3b/Rab2b/Sdc1/Cyth1/Stxbp1/Cbarp/Sept5/Stx1a/Dtnbp1/Mical1/Gnai2/Fcer1g/Cplx1/Baiap3/Sdc4/Sept4",61
"BP","GO:0048259","regulation of receptor-mediated endocytosis","34/3241","109/23210",3.01930161014111e-06,5.45137093610695e-05,3.16439390719594e-05,"Sgip1/Snap91/Hnrnpk/Smap1/Nedd4/Nsf/Iqsec1/Fmr1/Wasl/Synj2bp/Sdcbp/Atad1/Rab21/Hap1/Syt11/Dnm2/Hip1r/Napb/Mtmr2/Tnk2/Pard3/Ap2m1/Lrpap1/Necab2/Arrb2/Dab2/Clu/Pip5k1c/Anxa2/Scrib/Dtnbp1/Pacsin1/C3/Atxn2",34
"BP","GO:1903670","regulation of sprouting angiogenesis","25/3241","69/23210",3.07169251396335e-06,5.52993429753691e-05,3.20999810935933e-05,"Pdcd10/Fbxw7/Nrp1/Hmgb1/Gata2/Synj2bp/Ceacam1/Pik3c2a/Jak1/Pdpk1/Aplnr/Creb3l1/Il10/Ppp1r16b/Rhoa/Itgb1bp1/Klf4/Notch1/Anxa1/Map3k3/Pkm/Card10/Hdac5/Rhoj/Map2k5",25
"BP","GO:0110053","regulation of actin filament organization","63/3241","255/23210",3.12652241055029e-06,5.61242308222414e-05,3.25788092833012e-05,"Sptbn1/Pfn2/Cfl2/Gmfb/Wasf1/Fhod3/Limch1/Nrp1/Cd47/Trim27/Prkce/Actr2/Coro2b/Mtpn/Wasl/Mkks/Rdx/Arpc5/Rasa1/Pak1/Tsc1/Synpo2/Lima1/Arf6/Cotl1/Cdc42ep3/Nck1/Hip1r/Pak3/Clasp1/Csf3/Was/Braf/Cttn/Rapgef3/Pdxp/Rhoa/Itgb1bp1/Wnt4/Synpo/Gba2/Plekhg2/Coro1a/Nf2/Tmod2/Arhgap6/Plek/Tgfbr1/Gmfg/Shank3/Add3/Arhgef10/Naa80/Cfl1/Tmsb10/Add1/Sdc4/Myo1c/Arpc5l/Tesk1/Pycard/Gsn/Cdc42ep4",63
"BP","GO:0071559","response to transforming growth factor beta","54/3241","208/23210",3.21960724145709e-06,5.76291192730925e-05,3.3452361991546e-05,"Snx6/Strap/Bmpr1a/Ppargc1a/Nrep/Ppm1a/Usp9x/Htra3/Xbp1/Adam9/Zfp36l1/Fut8/Src/Smad4/Dusp22/Rnf111/Sdcbp/Ptprk/Skil/Tgfbr3/Trim33/Adam17/Col1a2/Acvr1b/Pdpk1/Ltbp4/Wfikkn1/Nodal/Crebbp/Dnm2/Acvr2a/Creb1/Runx1/Emilin1/Glg1/Twsg1/Itgb5/Nr3c1/Dusp15/Tgfbr1/Pmepa1/Arrb2/Dab2/Hipk2/Fyn/Zyx/Htra1/Eng/Tgfb1i1/Stk11/Fbn2/Zfhx3/Dnmt1/Ltbp3",54
"BP","GO:0150076","neuroinflammatory response","24/3241","65/23210",3.27776680702745e-06,5.85020327821605e-05,3.39590679600039e-05,"App/Cd200/Jak2/Ldlr/Fpr2/Adora2a/Cx3cr1/Ifngr1/Tnf/Sphk1/Trem2/Psen1/Tlr1/Aif1/Clu/Egfr/Lrp1/Nupr1/Cst7/C1qa/Grn/Smo/Agt/Tyrobp",24
"BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","53/3241","203/23210",3.30082400707372e-06,5.87452364001777e-05,3.41002419978894e-05,"Cd24a/Hsp90aa1/Tfrc/Bcl6/Hsph1/Xbp1/Cd47/Socs5/Hspd1/Cbfb/Vsir/Fam49b/Ihh/Ap3b1/Ceacam1/Ikzf1/Bad/Il2ra/Blm/Flot2/Cd3e/Tnf/Nck1/Cd209e/Cd80/Selenok/Runx1/Rag1/Dnaja3/Itga4/Rhoa/Slamf1/Efnb3/Cd6/Coro1a/Cd276/Zmiz1/Tnfrsf13c/Il6st/Il1rl2/Pawr/Irak1/Anxa1/Aif1/Vcam1/Prkcz/Lgals1/Pnp/Zbtb16/Il6ra/H2-T23/Pycard/Il2rg",53
"BP","GO:0060537","muscle tissue development","102/3241","472/23210",3.35585866584226e-06,5.95545402550754e-05,3.45700240430895e-05,"Igfbp5/Dner/Slc8a1/Bmpr1a/Pmp22/Mbnl1/Zfand5/Akirin1/Ppargc1a/Cfl2/Cdc42/Ppp3ca/Slc25a4/Tiparp/Ctnnb1/Fhod3/Tomm70a/Cacybp/Ndufv2/Prkar1a/Itgb1/Dmd/Bdnf/Pten/Smad4/Alpk2/Ryr2/Ihh/Egln1/Foxn2/Sgcb/Boc/Pak1/Col14a1/Cdk5/Fgfr2/Skil/Tgfbr3/Tsc1/Fhl2/Hey1/Rarb/Dsg2/Ncam1/Mybpc3/Homer1/Hlf/Ahr/Mapk1/Bmp7/Speg/Mylk/Foxp1/Creb1/Ccn4/Rbpj/Rxrb/Edn1/Mapk11/Myh14/Rhoa/Sox15/Csrp2/G6pdx/Ybx3/Arid2/Tsc22d3/Meis1/Notch1/Nr3c1/Mettl8/Tgfbr1/Tbx5/Arrb2/Tbx1/Hspg2/Gsk3b/Sgcg/Gsk3a/Rbp4/Lemd2/Eng/Zmpste24/Nupr1/Sin3b/Cby1/Aldh1a2/Pdlim5/Gpx1/Smo/Meg3/Vamp5/Erbb3/Kat2a/Ddx39b/Atg5/Hdac5/Myh7/Agt/Zfpm1/Lmna/Pdgfrb",102
"BP","GO:0032970","regulation of actin filament-based process","88/3241","393/23210",3.53076302292414e-06,6.2394435569607e-05,3.62185171534842e-05,"Sptbn1/Pfn2/Cfl2/Cdc42/Gmfb/Wasf1/Fhod3/Limch1/Nrp1/Cd47/Trim27/Prkce/Actr2/Coro2b/Mtpn/Smad4/Wasl/Mkks/Rdx/Arpc5/Rasa1/Gpm6b/Ryr2/Pak1/Tsc1/Synpo2/Lima1/Arf6/Cdk5r1/Fes/Cotl1/Dsg2/Cdc42ep3/Nck1/Atp2a2/Frmd6/Hip1r/Pak3/Epha5/Clasp1/Csf3/Was/Braf/Edn1/Cttn/Rhob/Rapgef3/Pdxp/Rhoa/Pard3/Itgb1bp1/Wnt4/Synpo/Gba2/Plekhg2/Coro1a/Nf2/Tmod2/Arhgap6/Plek/Tgfbr1/Gmfg/Shank3/Add3/Rnd2/Arhgef10/Lrp1/Naa80/Pdpn/Notch2/Atp1a2/Csf1r/Cfl1/Tmsb10/Fscn1/Add1/Acta2/Sdc4/Myh9/Myo1c/Arpc5l/Rhoj/Fxyd1/Tesk1/Pycard/Pdgfrb/Gsn/Cdc42ep4",88
"BP","GO:0046777","protein autophosphorylation","60/3241","240/23210",3.54602608249526e-06,6.2394435569607e-05,3.62185171534842e-05,"Ppp2r5c/Riok2/Rap2a/Jak2/Rad50/Src/Stk39/Pak1/Gfra2/Cdk5/Fgfr2/Kit/Rap2b/Acvr1b/Fes/Camk4/Ulk1/Map3k11/Phka1/Ulk2/Pim3/Stk24/Peak1/Stk26/Slk/Mark2/Map4k1/Atp13a2/Map2k2/Tnk2/Csnk1g2/Tec/Ppp2r5a/Ddr1/Prkx/Iqgap1/Flt1/Clk3/Irak1/Htatip2/Tgfbr1/Trim24/Epha8/Ntrk2/Enpp1/Gsk3b/Fyn/Egfr/Map3k3/Eng/Wnk2/Ppp2r5b/Stk11/Mapkapk5/Csf1r/Camkk2/Brd4/Mknk2/Tesk1/Pdgfrb",60
"BP","GO:0051893","regulation of focal adhesion assembly","22/3241","57/23210",3.56536515626364e-06,6.2394435569607e-05,3.62185171534842e-05,"Limch1/Nrp1/Lims1/Pten/Src/Dusp22/Gpm6b/Tsc1/Peak1/Slk/Clasp1/Itgb1bp1/Mmp14/Wnt4/Arhgap6/Iqgap1/Enpp2/Lrp1/Map4k4/Coro1c/Cfl1/Sdc4",22
